longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,bedrooms_per_room,population_per_household,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
0.7914146771174223,-0.9104424738614141,-1.3308164722143019,-0.06220339966926178,0.8379108802075752,0.03309076198552299,0.824430669011942,-1.2537266642134737,-1.5636924822542433,2.5581983462013658,-1.4834590315823828,1.0,0.0,0.0,0.0,0.0
1.589675104486898,-0.9104424738614141,-1.4905977088308697,4.599847068053427,3.792404680674201,0.7757862467958723,1.6577912191121498,1.8551417317899637,3.8964707793983187,-0.764866787866077,-1.2233617748144576,0.0,1.0,0.0,0.0,0.0
-0.1265848143574798,0.5342801939854691,0.10721465733480971,0.28418710245372264,0.27735418003201,0.25141332731903504,0.4035129674359048,-0.5717745431657387,-0.27277195215438843,-0.18634535326487098,-0.4293916215771102,0.0,1.0,0.0,0.0,0.0
1.1755775077889818,-1.3125335723560152,0.1871052756430937,-0.02258689062880315,-0.0517800292453861,-0.24305239142718407,-0.01175483210555472,-0.2230742952402667,-0.09299676916682541,-0.2293049210802948,-0.7472793712405967,0.0,0.0,0.0,0.0,1.0
-1.1493559869246228,0.8101333894643218,-1.1710352355977338,1.7337450101648628,2.241873991656468,1.8444702195699587,2.3160048061404495,-0.13957114810322205,-0.5429242178732019,0.40579265286977867,-0.5967604241618433,1.0,0.0,0.0,0.0,0.0
0.7465125280778874,-0.7982310045140825,0.8262302221093655,-0.571123169650538,-0.5351958991215616,-0.2799379389949464,-0.49764640707923524,-0.1685368508592397,-0.5090079709014523,0.13504541196319297,0.837012238494035,1.0,0.0,0.0,0.0,0.0
0.8313276984858954,-0.9291443854193021,-0.9313633806728819,-0.6473087639591123,-0.3989137655926398,-0.6438088812174665,-0.42984758266430306,-0.9308907407691325,-1.0524864365273003,1.371361304869767,-0.9538603027486183,1.0,0.0,0.0,0.0,0.0
-1.4736492855434764,1.0579337176063441,1.2256833136507854,0.12368945044365948,0.048503050143820524,-0.17526273643778306,0.11536796367244309,0.04147912326469391,-0.020875467886065764,-0.3545475879603972,-0.8454412408411648,0.0,0.0,0.0,1.0,0.0
0.8562733368411901,-0.8636876949666923,1.0659020770342174,-0.8017115684244895,-0.877186913448856,-0.9219458480122148,-0.873364892378651,0.17085926224157258,0.10535484844988958,-0.48992828662059507,-0.44984090757934175,1.0,0.0,0.0,0.0,0.0
1.1556209971047418,-0.5410797205931178,-1.8101601820640056,1.0308059266777507,0.5679179741597112,0.44182250530397027,0.5588852733867911,0.22252939463260962,0.9642842169629219,-0.9479506812505718,-0.3343661708199202,0.0,1.0,0.0,0.0,0.0
-1.3489210937669953,1.0626091954958152,1.5452457868839213,-0.2638412726059551,-0.6020512853810327,-0.720570696426053,-0.5936947416670558,2.045671687696213,1.400670502376184,-1.3207717124210014,-0.7071914533040033,0.0,0.0,0.0,1.0,0.0
-0.8250626883057764,1.474051249769362,1.3055739319590693,-0.8611363319851775,-0.9157573285985509,-0.9418839818326268,-0.8648900393267844,-0.9267945807834329,-0.39796341651629175,-0.34611219077170147,-0.6499918934898566,0.0,1.0,0.0,0.0,0.0
0.816360315472717,-0.7187478803930558,0.1871052756430937,-0.6925122165821997,-0.7151911698201376,-0.4773254638170258,-0.712342684393187,-0.26362627909869135,-0.17994798984272797,-0.13663123288229753,1.2282839952125095,1.0,0.0,0.0,0.0,0.0
-0.6903562411871719,1.628342020121941,-0.37212905251489414,-0.2709519280747553,-0.24720346600384002,-0.4972635976374378,-0.34509905214563785,-0.7492553036889738,0.1455985235974805,-0.02717031599886307,-0.6587092037260821,0.0,1.0,0.0,0.0,0.0
1.110718848065214,-0.7748536150667232,0.1871052756430937,0.7925989684729418,1.8253135080397636,2.5123977025537627,1.638016561991128,-1.2397997202620958,-1.0463986170526218,1.6477384677596922,1.013367803195195,0.0,1.0,0.0,0.0,0.0
0.2725453993272581,-0.6532911899404461,-0.29223843420661016,0.5345837557479035,0.03307488408394258,0.367054503477425,0.13514262079346498,1.0965914190096493,0.9961054796184345,-1.205152549341293,0.48456989097186515,1.0,0.0,0.0,0.0,0.0
1.2853383165522847,-1.3405864396928455,0.10721465733480971,-0.40656228594401755,-0.33720110135312803,-0.6298521875431781,-0.3111996399381718,-0.5854674208322198,-0.4734272449014684,0.19842588528893934,-1.2344687783692878,1.0,0.0,0.0,0.0,0.0
-0.6304867091344657,-0.1530150557669303,-0.4520196708231781,0.2526970568061786,0.18221382266276268,0.10686185712104762,0.3187644369172396,-0.5639333226216856,-0.1710297379574273,-0.33713050551663404,-0.5803136449873997,0.0,0.0,0.0,0.0,1.0
0.6217843363014064,-0.7280988361720016,1.7050270235004892,0.19631971701783363,0.7710554939481041,-0.0626122803524549,0.787706305787187,-0.33378764799660054,-1.0551317972162433,1.2656130991785002,-1.6111817315649077,1.0,0.0,0.0,0.0,0.0
0.7614799110910657,-0.8543367391877466,-0.2123478158983262,-0.040363529300803815,-0.24463210499386037,-0.030711266239795604,-0.130402774831686,0.8433316987509742,0.19905234480939102,-0.7445106713663123,0.20402679004213814,1.0,0.0,0.0,0.0,0.0
0.816360315472717,-0.7280988361720016,0.2669958939513777,0.05156708783154249,-0.046637307225426784,0.2603854875382205,0.002369922980889481,0.3816944683626457,0.08006036641786977,-0.42176939835315164,0.6126306568221505,1.0,0.0,0.0,0.0,0.0
0.3872953357616226,-0.6392647562720292,-1.3308164722143019,0.3695149680793258,0.17449973963282372,0.168670071964325,0.2481406614850186,0.5181551124576619,0.26741898969167055,-0.6111935249358917,-0.288872772835636,1.0,0.0,0.0,0.0,0.0
-1.209225518977336,0.7633786105696034,0.34688651225966166,-0.4766530327079059,-0.6714780326504834,-0.6467996012905283,-0.6332440559090996,1.1554590896612729,0.5652825644223531,-0.9422956244734002,-0.16539526743213612,1.0,0.0,0.0,0.0,0.0
-1.1543451145956847,0.7774050442380169,1.4653551685756374,-0.12569139492640702,-0.2729170761036366,-0.4454244497043665,-0.1925516972120405,0.926015613890879,0.12427671885195003,-0.5975908897950991,-0.9124573001843987,1.0,0.0,0.0,0.0,0.0
1.1755775077889818,-1.3546128733612623,1.8648082601170572,-0.6818462333789993,-0.8489019423390798,-0.8501685662587314,-0.8112159699982965,2.026302702620977,0.5015381967700294,-0.9909128609648318,-0.3503247110772939,0.0,0.0,0.0,0.0,1.0
-0.9547800077533122,1.3805416919799218,-0.6916915257480301,-1.0866456911385574,-0.9054718845586323,-0.9189551279391529,-0.8648900393267844,-1.627764587479058,-2.072826504312858,3.3764360729460354,-0.4840929938172562,0.0,1.0,0.0,0.0,0.0
0.5918495702750498,-0.7561517035088319,0.7463396038010816,-0.07896423041714812,0.26706873599209136,-0.0955102011561348,0.2198911513121302,-0.1299744304224405,-0.7639339082183318,0.9130181713351838,-0.8571079110935377,1.0,0.0,0.0,0.0,0.0
0.00812163276111771,0.41739324674866646,-0.771582144056314,0.0728990542379433,-0.09549316641504027,0.2613823942292411,0.06169389434395513,-0.3576038924848815,-0.019911821939650333,-0.6096255450317607,0.42869907193213896,0.0,1.0,0.0,0.0,0.0
0.776447294104244,-0.723423358282527,0.2669958939513777,-0.43449700385716145,-0.34234382337308733,-0.20816065724146296,-0.26600042366155036,-0.22494682551944364,-0.7046575649270699,0.3104718480172594,0.0979347487286891,0.0,1.0,0.0,0.0,0.0
0.49206701685386356,-0.6673176236088629,0.42677713056794564,-0.10842266021646352,-0.028637780155569188,0.15172265821697475,0.05039409027479976,0.5970354504679887,-0.48814428737041304,0.11339948437482142,0.16979172358626954,1.0,0.0,0.0,0.0,0.0
1.385120869973471,-0.9899255979824374,-2.0498320369888576,-0.9002449370635789,-0.9954695199079202,-1.132293159817562,-1.1078358268136248,0.008826876521546788,1.9006207744020207,-0.7159821886686691,-0.4053048876182285,0.0,1.0,0.0,0.0,0.0
0.6916321236962361,-0.8356348276298585,1.3055739319590693,-0.7290813018503154,-0.5917658413411141,-0.6328429076162398,-0.590869790649767,-0.3120194835011692,-0.9050304901900821,0.8914752195397097,-0.2984149040155337,0.0,0.0,0.0,0.0,1.0
1.1955340184732148,-1.326560006024432,-1.4905977088308697,0.6188958134493924,0.2542119309421931,0.1965834593129019,0.3187644369172396,1.0137319541560714,0.6775016545086289,-0.8987191663700985,-0.3777812551536411,0.0,0.0,0.0,0.0,1.0
0.8562733368411901,-0.9010915180824683,0.5865583671845136,-1.2247955688181054,-1.260319703935825,-1.1960951880428805,-1.2971075449719771,-0.25631170769565653,-0.11953323068889804,0.1480476293463025,3.714650250775535,1.0,0.0,0.0,0.0,0.0
0.7465125280778874,-0.7795290929561944,0.7463396038010816,-0.8006957605003752,-0.8797582744588356,-0.6168924005599102,-0.856415186274918,0.22645000490463646,-0.009229906349812732,-0.5155119067860507,1.612982712068968,1.0,0.0,0.0,0.0,0.0
1.1057297203941523,-0.7655026592877776,-0.771582144056314,1.010489768195464,0.9330512375768225,1.3569828476608838,0.965678219876384,-0.2638018288123641,0.10806245791543978,-0.3297120398343668,0.5388268481922471,0.0,1.0,0.0,0.0,0.0
-1.0994647102140334,1.090662062832649,-1.9699414186805737,7.328815056186558,5.178368265053236,6.2258751266055095,5.2624287171727095,1.0223338901260406,1.3553678023226547,-1.1980310454780574,0.45642782273532057,0.0,1.0,0.0,0.0,0.0
-0.8450191989900094,1.1654697090642046,0.9061208404176495,-0.10181990870972041,-0.05949411227532507,-0.21015447062350415,-0.028704538209287762,-0.957281714391282,-0.2770507576458708,-0.0046708545474198,-0.6141940632867513,0.0,1.0,0.0,0.0,0.0
0.4521539954853905,-0.6345892783825581,-0.611800907439746,0.7397769564189969,0.1693570176128644,0.7229501921717804,0.3893882123494606,1.1012142281363668,0.7692334234360625,-1.2392553040285508,0.6211336217083525,1.0,0.0,0.0,0.0,0.0
-1.124410348569328,0.8101333894643218,1.1457926953425015,-0.5797575370055098,-0.6380503395207479,-0.6059264269586836,-0.6727933701511434,-0.3423895839665694,0.23927759907946883,-0.3395913300070613,0.259907936092963,1.0,0.0,0.0,0.0,0.0
-1.4736492855434764,1.0672846733852899,1.3055739319590693,-0.5447121636235656,-0.5351958991215616,-0.7973325116346394,-0.4750467989409245,0.0362711484257331,-0.47612185384232875,-0.007386231105600848,-1.4492269955180885,0.0,0.0,0.0,1.0,0.0
0.8313276984858954,-0.8917405623035259,-0.2123478158983262,-0.09623296512709163,-0.0517800292453861,1.454679703380903,0.03626933518835557,0.5564249500383394,-0.4216268346269419,0.0006295564585495114,3.729713550220134,1.0,0.0,0.0,0.0,0.0
-0.10662830367324683,0.5202537603170523,0.34688651225966166,0.2836791984916655,1.0333343169660292,2.1156288395275626,0.9882778280146948,-1.5741048916663956,-1.1414017281111235,1.5929404596071657,1.7287790391062388,0.0,1.0,0.0,0.0,0.0
0.83631682615695,-0.9338198633087732,-0.05256657928175823,-0.06931405513806205,-0.06463683429528438,-0.3257956467818941,-0.0880285095723534,0.0728440054409068,-0.018429998117752488,-0.12531249028739241,-0.8036364564872482,1.0,0.0,0.0,0.0,0.0
-0.7153018795424737,0.9457222482590126,0.5865583671845136,0.5467734508372754,0.20792743276255926,-0.041677239841022236,0.23966580843315205,0.40199971857747013,0.7190469811119999,-0.8703999439226284,-0.7674730943879943,0.0,1.0,0.0,0.0,0.0
-1.398812370477585,2.324988225653286,-1.1710352355977338,1.1024203853278105,1.5450351579519808,0.691049178059121,1.6267167579219726,-1.2231810140344006,-0.6282162723529875,0.48224710666484977,-1.3036427090152631,0.0,1.0,0.0,0.0,0.0
-1.294040689385344,0.9784505934853175,1.8648082601170572,-0.5320145645721366,-0.6251935344708496,-0.7853696313423921,-0.5767450355633228,-0.05682871639209309,-0.0025785307864565673,-0.5027625619110365,-1.0797085788240663,0.0,0.0,0.0,1.0,0.0
1.150631869433687,-0.5831590215983651,-1.8101601820640056,2.2274276612844237,1.514178825832225,2.245226709360241,1.6832157782677495,0.23955771685887484,0.7671256893471433,-0.9889935169670941,0.6037218648099615,0.0,1.0,0.0,0.0,0.0
1.255403550525928,-1.434095997482289,-0.29223843420661016,-0.677783001682542,-0.6431930615407072,-0.41551724897374837,-0.5569703784423009,-0.45913014355900383,-0.7798906383131632,0.19588243333180527,0.5526484795475348,0.0,0.0,0.0,0.0,1.0
0.83631682615695,-0.7327743140614728,0.5865583671845136,-0.809330127855347,-0.9466136607183068,-0.938893261759565,-0.9807130310356269,1.1930852449584832,1.0341361706320904,-0.9484783410264314,0.2965564535478891,1.0,0.0,0.0,0.0,0.0
-0.45087811297633335,-0.2745774808932075,-0.37212905251489414,-0.14651545737075067,-0.164919913684491,0.1407566846157481,-0.09367841160693109,-0.5809031282767262,-0.23730620041555556,-0.18933434558760392,0.595394897638638,1.0,0.0,0.0,0.0,0.0
-0.7951279222794199,1.436647426653586,-1.09114461728945,0.244570593413264,0.06393121620369846,-0.36666882111373883,0.1859917391046641,-0.7576231733740455,0.11367501175781389,-0.602984265479845,-1.4535093399468277,0.0,1.0,0.0,0.0,0.0
1.2005231461442767,-1.3592883512507368,1.8648082601170572,-1.1145804090517013,-1.0006122419278796,-1.0914199854857172,-0.9976627371393599,-1.1691702187943922,-1.7744522778580767,2.6446549491364184,-0.9899106179938557,0.0,0.0,0.0,0.0,1.0
-0.5456715387264578,1.090662062832649,-1.5704883271391539,2.462079291754833,2.4244406233650238,0.8226408612738406,1.2255737134669573,-0.6789183850773917,1.9221105387020512,-0.2707852982162225,-0.6990092401906904,0.0,1.0,0.0,0.0,0.0
-1.3638884767801736,1.071960151274761,0.5865583671845136,-0.5467437794717942,-0.7100484478001783,-0.7096047228248263,-0.6586686150646991,-0.17795801882634832,0.3392534492533763,-0.848654484475261,-0.3628159340797395,0.0,0.0,0.0,1.0,0.0
0.7465125280778874,-0.8730386507456347,-0.2123478158983262,-0.07185357494834786,0.07678802125359675,-0.43545538279416046,0.13514262079346498,-0.9471583475694818,-0.5769910364186327,0.3099160340071291,-1.54342217304062,1.0,0.0,0.0,0.0,0.0
1.2454252951838116,-1.3546128733612623,0.34688651225966166,0.3339616907353245,0.36220909336133866,0.3750297570055898,0.47978664490270345,-0.17860170110981544,-0.31108921109254456,-0.10914679146954481,-0.31856232515319927,0.0,0.0,0.0,0.0,1.0
-0.5356932833843413,-0.10626027687221187,-1.09114461728945,2.0938489192633902,1.4884652157324285,1.725838323338507,1.5052438641785524,0.2191354335016016,0.8647458656571293,-0.8974871541901265,0.1910546134361417,1.0,0.0,0.0,0.0,0.0
0.7165777620515308,-0.8122574381824994,-0.2123478158983262,-0.232351226958411,-0.15720583065455204,-0.2570090851014725,-0.18972674619475166,-0.126287886435311,-0.23575820756302068,0.14202823159305247,-0.31585701630392493,1.0,0.0,0.0,0.0,0.0
-1.5185514345830113,1.2215754437378685,-0.37212905251489414,-0.10893056417852068,-0.4477696247822533,-0.2201235375337102,-0.37899846435310397,0.49176413883551273,0.9086190279019815,-1.1897547868439504,0.5041671101896655,1.0,0.0,0.0,0.0,0.0
-0.9398126247401339,1.3758662140904474,0.9061208404176495,-0.6137871024633397,-0.34748654539304663,-0.7165830696619705,-0.4044230235087035,-1.1916990987157392,-0.9890255624030019,1.3886895707489417,-1.3146704631967188,0.0,1.0,0.0,0.0,0.0
-0.6953453688582336,0.9597486819274295,-1.1710352355977338,1.4787772212121675,0.9690502917165377,1.406828182211914,1.338571754158511,0.027376629599642793,0.2548629662932412,-0.9042041647172818,-0.00677114845713921,0.0,1.0,0.0,0.0,0.0
0.7415234004068256,-0.8403103055193297,-0.1324571975900422,-0.5122063100519072,-0.6097653684109716,-0.3457337806023062,-0.49764640707923524,0.5726925568386886,-0.24919672051409097,-0.5177328728284247,0.5543529719322946,1.0,0.0,0.0,0.0,0.0
0.5469474212355149,-0.6205628447141411,0.1871052756430937,-0.7676820029666597,-0.7100484478001783,-0.5142110113847881,-0.7292923904969202,-0.47574884978669874,-0.5338899234523142,0.4300610268234416,1.1467713812616562,1.0,0.0,0.0,0.0,0.0
0.4471648678143287,-0.6112118889351988,1.3055739319590693,-1.2603488461621066,-1.3040328411054791,-1.3366590314767857,-1.3253570551448655,-0.4862233160358445,-0.6073911583086716,-0.1058996902437559,-0.5888150045606689,1.0,0.0,0.0,0.0,0.0
-0.10662830367324683,0.548306627653886,0.34688651225966166,-0.5797575370055098,-0.69719164275028,-0.9109798744109882,-0.6840931742202987,0.2557082905167753,0.3031931779812212,-0.6405463663149186,-1.3242082022928134,0.0,1.0,0.0,0.0,0.0
0.8113711878016553,-0.7374497919509438,0.2669958939513777,-0.1780055030182947,-0.3012020472134128,-0.037689613076939826,-0.24057586450595078,0.4787734600237226,0.10777944711478923,-0.5328042773841789,0.5786216968391111,1.0,0.0,0.0,0.0,0.0
0.5768821872618715,-0.6532911899404461,-0.9313633806728819,-0.2811100073158986,0.04078896711388155,0.8326099281840467,0.12666776774159846,-0.753702563102019,-1.1048317253352642,1.0571128502073392,1.6923917749807802,1.0,0.0,0.0,0.0,0.0
0.606816953288228,-0.7795290929561944,-0.771582144056314,1.0404561019568368,1.92559658742897,1.504525037931933,1.7651393577691257,-0.6616559965662296,-0.8457060567605792,1.2096126506999927,-0.4234549287932255,1.0,0.0,0.0,0.0,0.0
0.2675562716561963,-0.1483395778774591,-0.6916915257480301,-1.3030127789749084,-1.3400318952451942,-1.3695569522804656,-1.3790311244733533,-1.5290471318237016,-0.5045284665844291,1.6277563397703885,1.834885103780178,0.0,1.0,0.0,0.0,0.0
0.776447294104244,-0.6953704909456966,1.2256833136507854,-0.17038694358743728,-0.2729170761036366,-0.426483222574975,-0.35074895418021557,-0.12464942244103114,0.5483958814815183,-0.46335339610692705,-0.379233100242055,0.0,1.0,0.0,0.0,0.0
1.1805666354600437,-1.139540890445545,-0.5319102891314621,0.37307029581372597,-0.036351863185508156,-0.11943596174062927,-0.08520355855506456,0.717989203188571,1.313035216382949,-1.0881851721919586,-0.20170266673879766,1.0,0.0,0.0,0.0,0.0
0.5918495702750498,-0.8262838718509162,-0.771582144056314,0.35580156110378247,0.1333579634731492,-0.07856278740878456,0.205766396225686,2.1697853352629064,0.3411452658139214,-0.6756417429376371,-0.7886360644778007,1.0,0.0,0.0,0.0,0.0
-0.10662830367324683,0.3145327331802806,-0.29223843420661016,1.2095881213218715,1.2776136129140965,1.0030809723485699,1.3131471950029114,-0.8890513923437738,-0.10225872406712856,-0.10878439907213364,-0.5470359505495744,0.0,1.0,0.0,0.0,0.0
0.6766647406830577,-0.7748536150667232,0.5865583671845136,-0.5528386270164802,-0.20349032883418586,0.08792062999165616,-0.13605267686626368,-0.9998232616713318,-1.3972296840483929,1.6642720854553137,0.5867792514296375,1.0,0.0,0.0,0.0,0.0
-0.5706171770817525,1.3711907362009763,-1.6503789454474378,-0.8687548914160349,-0.892615079508734,-0.9777726227093685,-0.9383387657762943,-0.6610708308539869,0.07889965665716506,-0.09084427645508605,-0.42137511711176107,0.0,1.0,0.0,0.0,0.0
-1.0395951781613202,1.071960151274761,-0.771582144056314,-0.2780625835435556,-0.4477696247822533,-0.34274306052924436,-0.41289787656057003,0.5439609203675686,0.3888126800676805,-0.7253409969826801,0.17661740661796937,0.0,1.0,0.0,0.0,0.0
0.5768821872618715,-0.7608271813983064,0.027324039026525745,-0.30802891730492815,-0.11092133247491821,-0.4464213563953871,-0.13322772584897485,-0.0888957974229975,-0.6332269202361057,0.6277875567396698,-1.0594297995570163,1.0,0.0,0.0,0.0,0.0
0.8961863582096632,-0.9151179517508852,-0.771582144056314,-0.05204532042811854,-0.517196372051704,-0.37962860809700666,-0.47787174995821335,1.3470423438495587,1.6601543229447737,-1.524616178970986,0.3145863519273939,1.0,0.0,0.0,0.0,0.0
0.5768821872618715,-0.6158873668246699,0.10721465733480971,0.2156200675760058,0.18478518367274235,0.560454401535422,0.2650903675887516,0.3088998537596442,-0.14222008351941168,-0.24113609513614961,0.5863644605182545,1.0,0.0,0.0,0.0,0.0
1.2404361675127498,-1.3920166964770417,1.3854645502673533,-0.8931342815947787,-0.9903267978879609,-0.981760249473451,-0.9468136188281608,-0.25631170769565653,-0.06214263651813597,-0.7260794868233904,-0.3889352128546302,0.0,0.0,0.0,0.0,1.0
-1.3489210937669953,1.0579337176063441,1.8648082601170572,-0.144483841522522,-0.524910455081643,-0.6268614674701163,-0.520246015217546,1.9675520651118017,1.50550552182354,-1.350625032653317,-0.5678284752294855,0.0,0.0,0.0,1.0,0.0
0.9610450179334311,-0.7374497919509438,0.9860114587259334,-0.7270496860020867,-0.5094822890217651,0.07097321624430591,-0.45809709283719147,-0.9146231339687831,-1.306547502985638,1.396992867542565,2.079025569908627,0.0,1.0,0.0,0.0,0.0
-1.1992472636352196,0.8007824336853795,0.5865583671845136,-0.7864744495627747,-0.8720441914288967,-0.8591407264779167,-0.873364892378651,0.43857257559264384,0.22033677744300595,-0.555146246903907,0.01186795758713706,1.0,0.0,0.0,0.0,0.0
1.150631869433687,-1.3172090502454863,1.0659020770342174,0.11048394743017327,-0.11349269348489786,-0.23208641782595743,0.010844776032756001,0.4068565939890853,0.2229430345001828,-0.7475092941127714,-0.7690063215158521,0.0,0.0,0.0,0.0,1.0
0.19271935659031192,-0.686019535166751,0.5066677488762296,0.849992116185401,0.6039170282994264,1.881355767137721,0.5984345876288347,0.2605651659283905,0.5093073692345561,-0.626619836337318,2.388492706838953,0.0,0.0,0.0,0.0,1.0
1.2304579121706332,-1.3359109618033744,-1.011253998981166,-0.1942584298041239,-0.0517800292453861,-0.4763285571260052,0.08711845349955469,-0.09375267283461243,-0.8001587514915948,0.35327718601450586,-1.5711338658407905,0.0,0.0,0.0,0.0,1.0
-1.2641059233589873,1.109363974390537,0.8262302221093655,-0.6549273233899697,-0.5814803973011954,-0.8302304324383193,-0.7490670476179421,-0.3756269964219592,0.25446633414413705,0.3996066190342642,-0.5782678632719072,0.0,0.0,0.0,1.0,0.0
0.7016103790383525,-0.8075819602930282,1.0659020770342174,-0.8870394340500928,-0.9388995776883677,-0.6577655748917549,-0.8507652842403403,-0.007616279992475448,-0.6731416034405945,-0.32609360057492826,1.2673703059592487,1.0,0.0,0.0,0.0,0.0
0.7065995067094143,-0.43354372913525746,-0.1324571975900422,1.7291738745063483,1.1979014216047272,1.2682581521600502,1.089976064637093,0.21000684839061423,1.0619775555728503,-0.8796117630603897,0.17462851711780306,0.0,1.0,0.0,0.0,0.0
1.1556209971047418,-1.2424014040139342,-1.3308164722143019,0.6590202264519082,1.1439028403951543,0.2813205280496532,1.1182255748099814,0.1825625764864279,-0.6857173855958719,0.7333687340525131,-1.393092170557183,0.0,0.0,0.0,0.0,1.0
0.8213494431437718,-0.7468007477298896,-0.4520196708231781,1.9089718770745836,1.635032793301269,3.162380865099196,1.7312399455616596,0.6560786708332847,0.2916034548631154,-0.5454543417945512,1.6702187222981904,1.0,0.0,0.0,0.0,0.0
-1.3040189447274604,0.9971525050432088,1.8648082601170572,-0.13889689793989324,-0.22406121691402311,-0.26299052524759614,-0.22362615840221775,-0.17649510454574138,0.18361792801634713,-0.4030274626064609,-0.22985651926946377,0.0,0.0,0.0,1.0,0.0
-1.2391602850036927,0.931695814590599,-1.3308164722143019,2.08673826379459,2.1647331613570784,1.9740680894026372,2.2397311286736508,0.028956577022698254,-0.08785463600947609,-0.14170773438608592,-0.38747578459719617,0.0,0.0,0.0,1.0,0.0
0.6367517193145846,-0.8917405623035259,0.9061208404176495,-0.010397195539431265,0.18992790569270165,-0.10348545468429964,0.25944046555417394,-0.1425554932356603,-0.67212896824177,0.43110614097307376,-0.9503371064138396,0.0,0.0,0.0,0.0,1.0
0.6467299746567011,-0.7421252698404184,1.2256833136507854,-0.8301541902996906,-0.38091423852278217,0.3959647975170225,-0.34227410112834905,-1.365142215824499,-1.969266651526878,3.527945830795743,2.606916070227598,1.0,0.0,0.0,0.0,0.0
0.901175485880725,-0.9104424738614141,-1.09114461728945,-1.0678532445424425,-1.0777530722272692,-1.1432591334187887,-1.0739364146061587,0.7315065311413793,-0.7300483390966451,0.264752552902273,-0.906053238636696,1.0,0.0,0.0,0.0,0.0
1.215490529157455,-1.34526191758232,0.5066677488762296,-0.4151966532989893,-0.10063588843499958,-0.4414368229402841,0.027794482136489045,-1.0145694376198497,-1.291009026909262,1.224253287229916,-1.3759670750095492,0.0,0.0,0.0,0.0,1.0
0.48208876151174707,-0.6205628447141411,-1.9699414186805737,-0.33190040352161476,-0.19063352378428758,-0.5381367719692826,-0.27730022773070573,0.7034185769537259,-0.30959124354210105,0.4366601079206845,-1.0007464602654197,1.0,0.0,0.0,0.0,0.0
0.6417408469856394,-0.7608271813983064,1.0659020770342174,-0.9083714004564936,-0.794903361129507,-0.8940324606636378,-0.8705399413613621,-0.8302422382633744,-0.7161135641119211,1.1815320660352209,-0.264557030837002,1.0,0.0,0.0,0.0,0.0
